"PlummWeather"
"11/1/22 12:00 AM : 1 Month"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"11/25/22 4:40 AM","1018.8","70","33","40","67","6.6","49","49","48","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 4:45 AM","1018.9","70","33","40","67","6.6","49","49","48","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 4:50 AM","1018.9","70","33","40","67","6.6","49","49","49","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 4:55 AM","1018.8","70","34","41","67","6.8","49","49","49","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:00 AM","1018.8","70","34","41","67","6.8","49","49","49","90","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:05 AM","1018.7","70","34","41","67","6.8","49","49","49","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:10 AM","1018.5","70","34","41","67","6.8","49","49","49","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:15 AM","1018.5","70","34","41","67","6.8","49","49","49","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:20 AM","1018.4","70","34","41","67","6.8","49","49","49","89","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:25 AM","1018.4","70","34","41","67","6.8","49","49","48","90","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:30 AM","1018.1","70","34","41","67","6.8","49","49","48","90","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:35 AM","1017.6","70","34","41","67","6.8","49","49","49","90","46","47","0","","0.0","0","","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.057","0.000"
"11/25/22 5:40 AM","1017.5","70","34","41","67","6.8","49","49","49","90","46","47","0","","0.0","1","SW","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.056","0.000"
"11/25/22 5:45 AM","1017.5","70","34","41","67","6.8","49","49","49","91","47","48","0","","0.0","0","","49","50","50","47","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.055","0.000"
"11/25/22 5:50 AM","1017.4","70","34","41","67","6.8","50","50","49","90","47","48","0","","0.0","0","","50","50","50","47","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.054","0.000"
"11/25/22 5:55 AM","1017.5","70","34","41","67","6.8","50","50","49","90","47","48","0","","0.0","0","","50","50","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.053","0.000"
"11/25/22 6:00 AM","1017.5","70","34","41","67","6.8","50","50","50","90","47","48","0","","0.0","2","SW","50","50","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.052","0.000"
"11/25/22 6:05 AM","1017.5","70","34","41","67","6.8","50","50","50","90","47","49","0","","0.0","0","","50","50","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.051","0.000"
"11/25/22 6:10 AM","1017.4","70","34","41","68","6.8","50","50","50","90","47","49","0","","0.0","0","","50","51","51","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.051","0.000"
"11/25/22 6:15 AM","1017.5","70","34","41","68","6.8","50","50","50","90","48","49","0","","0.0","0","","50","51","51","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.051","0.000"
"11/25/22 6:20 AM","1017.4","71","34","41","68","6.8","50","50","50","90","48","49","0","","0.0","2","WSW","50","51","51","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.050","0.000"
"11/25/22 6:25 AM","1017.2","71","34","41","68","6.8","51","51","50","90","48","49","1","WSW","0.1","3","WSW","51","51","51","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.050","0.000"
"11/25/22 6:30 AM","1017.2","71","34","41","68","6.8","51","51","51","90","48","49","0","","0.0","1","W","51","51","51","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.050","0.000"
"11/25/22 6:35 AM","1017.2","71","34","41","68","6.8","51","51","51","90","48","49","0","","0.0","1","W","51","51","51","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.049","0.000"
"11/25/22 6:40 AM","1017.0","71","34","41","68","6.8","51","51","51","90","48","49","0","","0.0","1","W","51","51","51","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.049","0.000"
"11/25/22 6:45 AM","1017.1","71","34","41","68","6.8","51","51","51","90","48","49","0","","0.0","0","","51","51","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.049","0.000"
"11/25/22 6:50 AM","1017.0","71","34","41","68","6.8","51","51","51","90","48","49","0","","0.0","2","W","51","51","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.049","0.000"
"11/25/22 6:55 AM","1016.9","71","34","41","68","6.8","51","51","51","90","48","49","0","","0.0","2","W","51","51","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.049","0.000"
"11/25/22 7:00 AM","1016.7","71","34","41","68","6.8","51","51","51","90","48","49","0","","0.0","3","W","51","51","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:05 AM","1016.7","71","34","41","68","6.8","51","51","51","90","48","50","0","","0.0","2","W","51","51","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:10 AM","1016.6","71","34","41","68","6.8","51","51","51","89","48","49","0","","0.0","1","W","51","51","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:15 AM","1016.5","71","34","41","68","6.8","51","51","51","89","48","49","0","","0.0","0","","51","51","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:20 AM","1016.4","71","34","41","68","6.8","51","51","51","89","48","49","0","","0.0","0","","51","51","51","49","0.00","0.00","1","0.01","5","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:25 AM","1016.4","71","34","41","68","6.8","51","51","51","90","48","50","0","","0.0","0","","51","51","51","49","0.00","0.00","5","0.04","5","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:30 AM","1016.4","71","34","41","68","6.8","51","51","51","90","48","50","0","","0.0","1","W","51","51","51","49","0.00","0.00","7","0.05","7","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:35 AM","1016.3","71","34","41","68","6.8","51","51","51","90","48","50","0","","0.0","2","W","51","51","51","49","0.00","0.00","8","0.06","9","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:40 AM","1016.3","71","34","41","68","6.8","51","51","51","90","48","50","0","","0.0","3","W","51","51","51","49","0.00","0.00","9","0.06","9","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:45 AM","1016.2","71","34","41","68","6.8","51","51","51","91","49","50","1","W","0.1","3","W","51","51","51","49","0.00","0.00","12","0.09","12","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:50 AM","1016.2","71","34","41","68","6.8","51","51","51","91","49","50","1","W","0.1","3","W","51","51","51","49","0.00","0.00","12","0.09","12","0.00","0","0.0","0","0.048","0.000"
"11/25/22 7:55 AM","1016.1","71","34","41","68","6.8","51","51","51","91","49","50","1","WSW","0.1","7","WSW","51","51","51","49","0.00","0.00","12","0.09","14","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:00 AM","1016.0","70","34","41","68","6.8","51","51","51","92","49","50","1","WSW","0.1","3","WSW","51","51","51","49","0.00","0.00","16","0.11","19","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:05 AM","1016.0","70","34","41","68","6.8","51","51","51","92","49","50","1","WSW","0.1","4","WSW","51","51","51","51","0.00","0.00","22","0.16","23","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:10 AM","1015.9","71","34","41","68","6.8","51","51","51","92","49","50","0","","0.0","2","WSW","51","51","51","51","0.00","0.00","22","0.16","23","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:15 AM","1015.7","71","34","41","68","6.8","51","51","51","92","49","50","0","","0.0","2","WSW","51","51","51","51","0.00","0.00","24","0.17","25","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:20 AM","1015.6","71","34","41","68","6.8","51","51","51","93","49","50","1","WSW","0.1","3","WSW","51","51","51","51","0.00","0.00","26","0.19","28","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:25 AM","1015.3","71","34","41","68","6.8","51","51","51","93","49","50","0","","0.0","2","WSW","51","51","51","51","0.00","0.00","29","0.21","30","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:30 AM","1015.1","71","34","41","68","6.8","51","51","51","93","49","50","0","","0.0","3","SW","51","51","51","51","0.00","0.00","31","0.22","32","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:35 AM","1015.0","71","34","41","68","6.8","51","51","51","93","49","50","0","","0.0","1","SW","51","51","51","51","0.00","0.00","30","0.22","32","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:40 AM","1015.0","71","34","41","68","6.8","51","51","51","93","49","50","0","","0.0","1","SW","51","51","51","51","0.00","0.00","30","0.22","30","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:45 AM","1014.9","71","34","41","68","6.8","51","51","51","93","49","50","0","","0.0","2","SW","51","51","51","51","0.00","0.00","34","0.24","35","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:50 AM","1014.6","71","35","42","68","7.0","51","51","51","93","49","50","0","","0.0","2","SW","51","52","52","51","0.00","0.00","39","0.28","42","0.00","0","0.0","0","0.048","0.000"
"11/25/22 8:55 AM","1014.6","71","35","42","68","7.0","51","51","51","94","50","50","0","","0.0","2","SW","51","52","52","52","0.00","0.00","46","0.33","53","0.00","0","0.0","0","0.048","0.000"
"11/25/22 9:00 AM","1014.3","70","35","42","68","7.0","51","51","51","94","50","50","0","","0.0","3","SW","51","52","52","52","0.00","0.00","55","0.39","62","0.00","0","0.0","0","0.047","0.000"
"11/25/22 9:05 AM","1014.2","71","35","42","68","7.0","52","52","51","94","50","51","0","","0.0","3","SW","52","52","52","53","0.00","0.00","66","0.47","67","0.00","0","0.0","0","0.047","0.000"
"11/25/22 9:10 AM","1014.2","71","35","42","68","7.0","52","52","52","94","50","51","1","SW","0.1","3","SW","52","52","52","52","0.00","0.00","50","0.36","60","0.00","0","0.0","0","0.047","0.000"
"11/25/22 9:15 AM","1014.0","71","35","42","68","7.0","52","52","52","94","50","51","0","","0.0","2","SW","52","52","52","52","0.00","0.00","58","0.42","63","0.00","0","0.0","0","0.046","0.000"
"11/25/22 9:20 AM","1013.7","71","35","42","68","7.0","52","52","52","94","50","51","1","SW","0.1","3","SW","52","52","52","53","0.00","0.00","68","0.49","70","0.00","0","0.0","0","0.046","0.000"
"11/25/22 9:25 AM","1013.5","71","35","42","68","7.0","52","52","52","94","50","51","0","","0.0","3","SW","52","52","52","53","0.00","0.00","68","0.49","70","0.00","0","0.0","0","0.045","0.000"
"11/25/22 9:30 AM","1013.4","71","35","42","68","7.0","52","52","52","94","50","51","1","W","0.1","4","W","52","52","52","53","0.00","0.00","70","0.50","77","0.00","0","0.0","0","0.045","0.000"
"11/25/22 9:35 AM","1013.3","71","35","42","68","7.0","52","52","52","94","50","51","1","W","0.1","7","W","52","52","52","53","0.00","0.00","71","0.51","76","0.00","0","0.0","0","0.045","0.000"
"11/25/22 9:40 AM","1013.0","71","35","42","68","7.0","52","52","52","94","51","51","1","W","0.1","3","W","52","53","53","53","0.00","0.00","67","0.48","70","0.00","0","0.0","0","0.044","0.000"
"11/25/22 9:45 AM","1013.0","71","35","42","68","7.0","52","52","52","94","51","51","0","","0.0","2","W","52","53","53","53","0.00","0.00","70","0.50","72","0.00","0","0.0","0","0.044","0.000"
"11/25/22 9:50 AM","1013.0","71","35","42","68","7.0","52","52","52","94","51","51","0","","0.0","3","SW","52","53","53","53","0.00","0.00","60","0.43","69","0.00","0","0.0","0","0.044","0.000"
"11/25/22 9:55 AM","1012.7","71","35","42","68","7.0","52","52","52","93","50","51","1","SW","0.1","3","SW","52","53","53","53","0.00","0.00","62","0.44","65","0.00","0","0.0","0","0.044","0.000"
"11/25/22 10:00 AM","1012.7","71","35","42","68","7.0","52","52","52","93","50","51","1","W","0.1","4","W","52","53","53","53","0.00","0.00","62","0.44","63","0.00","0","0.0","0","0.044","0.000"
"11/25/22 10:05 AM","1012.7","71","35","42","68","7.0","52","52","52","93","50","51","0","","0.0","3","W","52","53","53","53","0.00","0.00","61","0.44","69","0.00","0","0.0","0","0.044","0.000"
"11/25/22 10:10 AM","1012.7","71","35","42","68","7.0","52","52","52","93","50","51","0","","0.0","1","SSW","52","53","53","53","0.00","0.00","57","0.41","72","0.00","0","0.0","0","0.044","0.000"
"11/25/22 10:15 AM","1012.7","70","35","42","68","7.0","52","52","52","92","50","51","0","","0.0","3","W","52","53","53","52","0.00","0.00","28","0.20","32","0.00","0","0.0","0","0.044","0.000"
"11/25/22 10:20 AM","1012.3","70","35","42","68","7.0","52","52","52","92","50","51","1","WNW","0.1","4","WNW","52","52","52","52","0.00","0.00","42","0.30","53","0.00","0","0.0","0","0.044","0.000"
"11/25/22 10:25 AM","1012.4","70","36","42","68","7.2","52","52","52","92","50","51","1","WNW","0.1","3","WNW","52","52","52","52","0.00","0.00","42","0.30","46","0.00","0","0.0","0","0.044","0.000"
"11/25/22 10:30 AM","1012.7","70","36","42","68","7.2","52","52","52","92","50","51","1","W","0.1","4","W","52","52","52","52","0.00","0.00","41","0.29","42","0.00","0","0.0","0","0.045","0.000"
"11/25/22 10:35 AM","1012.4","70","36","42","68","7.2","52","52","52","92","50","51","2","NNE","0.2","6","WNW","52","52","52","52","0.00","0.00","40","0.29","42","0.00","0","0.0","0","0.045","0.000"
"11/25/22 10:40 AM","1012.4","71","36","42","68","7.2","52","52","52","92","50","51","2","W","0.2","8","W","52","52","52","52","0.00","0.00","50","0.36","53","0.00","0","0.0","0","0.045","0.000"
"11/25/22 10:45 AM","1012.4","71","36","42","68","7.2","52","52","52","92","50","51","1","NNW","0.1","10","WNW","52","52","52","51","0.00","0.00","36","0.26","44","0.00","0","0.0","0","0.045","0.000"
"11/25/22 10:50 AM","1012.3","71","36","43","68","7.2","52","52","52","91","49","50","1","NNW","0.1","4","NNW","52","52","52","51","0.00","0.00","25","0.18","28","0.00","0","0.0","0","0.046","0.000"
"11/25/22 10:55 AM","1012.0","71","36","43","68","7.2","52","52","52","92","49","50","0","","0.0","1","WSW","52","52","52","51","0.00","0.00","39","0.28","44","0.00","0","0.0","0","0.046","0.000"
"11/25/22 11:00 AM","1011.9","71","36","42","68","7.2","52","52","52","92","49","50","0","","0.0","0","","52","52","52","51","0.00","0.00","43","0.31","46","0.00","0","0.0","0","0.047","0.000"
"11/25/22 11:05 AM","1011.8","71","36","42","68","7.2","52","52","52","92","49","50","0","","0.0","3","WSW","52","52","52","51","0.00","0.00","42","0.30","44","0.00","0","0.0","0","0.047","0.000"
"11/25/22 11:10 AM","1011.7","71","36","42","68","7.2","51","52","51","92","49","50","1","WSW","0.1","3","WSW","51","52","52","51","0.00","0.00","30","0.22","35","0.00","0","0.0","0","0.047","0.000"
"11/25/22 11:15 AM","1011.5","71","36","42","68","7.2","51","51","51","92","49","50","0","","0.0","4","WNW","51","52","52","50","0.00","0.00","26","0.19","28","0.00","0","0.0","0","0.047","0.000"
"11/25/22 11:20 AM","1011.5","71","36","42","68","7.2","51","51","51","92","49","50","1","WNW","0.1","3","WNW","51","52","52","50","0.00","0.00","26","0.19","26","0.00","0","0.0","0","0.047","0.000"
"11/25/22 11:25 AM","1011.3","71","36","42","68","7.2","51","51","51","92","49","50","1","WNW","0.1","3","WNW","51","52","52","51","0.00","0.00","31","0.22","33","0.00","0","0.0","0","0.048","0.000"
"11/25/22 11:30 AM","1011.3","71","36","42","68","7.2","51","51","51","92","49","50","1","WNW","0.1","3","WNW","51","52","52","50","0.00","0.00","28","0.20","30","0.00","0","0.0","0","0.048","0.000"
"11/25/22 11:35 AM","1011.3","70","36","42","68","7.2","51","51","51","92","49","50","1","WNW","0.1","4","WNW","51","51","51","50","0.00","0.00","22","0.16","25","0.00","0","0.0","0","0.048","0.000"
"11/25/22 11:40 AM","1011.3","71","36","42","68","7.2","51","51","51","93","49","50","1","WNW","0.1","2","WNW","51","51","51","50","0.00","0.00","21","0.15","23","0.00","0","0.0","0","0.048","0.000"
"11/25/22 11:45 AM","1011.3","71","36","42","68","7.2","51","51","51","93","49","50","1","WNW","0.1","3","WNW","51","51","51","50","0.00","0.00","18","0.13","21","0.00","0","0.0","0","0.048","0.000"
"11/25/22 11:50 AM","1011.3","71","36","42","68","7.2","51","51","51","93","49","50","2","WNW","0.2","5","WNW","51","51","51","50","0.00","0.00","14","0.10","16","0.00","0","0.0","0","0.049","0.000"
"11/25/22 11:55 AM","1011.2","71","36","42","68","7.2","51","51","51","93","49","50","1","NW","0.1","4","NW","51","51","51","50","0.00","0.00","18","0.13","19","0.00","0","0.0","0","0.049","0.000"
"11/25/22 12:00 PM","1011.1","71","36","42","68","7.2","51","51","51","93","49","50","1","NW","0.1","4","NW","51","51","51","50","0.00","0.00","18","0.13","23","0.00","0","0.0","0","0.049","0.000"
"11/25/22 12:05 PM","1010.9","71","37","43","68","7.3","51","51","51","93","49","49","2","N","0.2","9","NW","51","51","51","50","0.00","0.00","23","0.16","26","0.00","0","0.0","0","0.050","0.000"
"11/25/22 12:10 PM","1010.8","71","37","43","68","7.3","51","51","51","93","49","49","1","NW","0.1","5","WNW","51","51","51","50","0.00","0.00","30","0.22","37","0.00","0","0.0","0","0.050","0.000"
"11/25/22 12:15 PM","1010.6","71","37","43","68","7.3","50","51","50","93","49","49","2","WNW","0.2","5","WNW","50","51","51","50","0.00","0.00","33","0.24","35","0.00","0","0.0","0","0.050","0.000"
"11/25/22 12:20 PM","1010.4","71","37","43","68","7.3","50","50","50","93","48","49","2","WNW","0.2","11","WNW","50","51","51","50","0.00","0.00","27","0.19","28","0.00","0","0.0","0","0.051","0.000"
"11/25/22 12:25 PM","1010.1","71","37","43","69","7.3","50","50","50","94","49","49","2","W","0.2","11","W","50","51","51","49","0.00","0.00","23","0.16","28","0.00","0","0.0","0","0.051","0.000"
"11/25/22 12:30 PM","1009.8","71","37","43","69","7.3","50","50","50","94","49","49","1","NW","0.1","5","WNW","50","51","51","49","0.00","0.00","26","0.19","28","0.00","0","0.0","0","0.051","0.000"
"11/25/22 12:35 PM","1009.7","71","37","43","69","7.3","50","50","50","94","49","49","2","W","0.2","7","W","50","51","51","50","0.00","0.00","31","0.22","35","0.00","0","0.0","0","0.051","0.000"
"11/25/22 12:40 PM","1010.0","71","37","43","69","7.3","50","50","50","93","48","49","1","W","0.1","7","NW","50","51","51","50","0.00","0.00","36","0.26","39","0.00","0","0.0","0","0.051","0.000"
"11/25/22 12:45 PM","1009.9","71","37","43","69","7.3","50","50","50","94","49","49","2","NW","0.2","8","NW","50","51","51","50","0.00","0.00","31","0.22","33","0.00","0","0.0","0","0.051","0.000"
"11/25/22 12:50 PM","1009.9","71","37","43","69","7.3","50","50","50","94","49","49","2","WNW","0.2","9","WNW","50","51","51","50","0.00","0.00","35","0.25","42","0.00","0","0.0","0","0.051","0.000"
"11/25/22 12:55 PM","1009.7","71","37","43","69","7.3","50","50","50","94","49","49","2","W","0.2","12","W","50","51","51","50","0.00","0.00","59","0.42","65","0.00","0","0.0","0","0.051","0.000"
"11/25/22 1:00 PM","1009.5","71","37","43","69","7.3","50","50","50","94","49","49","1","NNW","0.1","5","NW","50","51","51","51","0.00","0.00","61","0.44","63","0.00","0","0.0","0","0.051","0.000"
"11/25/22 1:05 PM","1009.5","71","37","43","69","7.3","50","50","50","94","49","49","1","NW","0.1","5","N","50","51","51","51","0.00","0.00","69","0.49","79","0.00","0","0.0","0","0.051","0.000"
"11/25/22 1:10 PM","1009.3","71","37","43","68","7.3","50","50","50","94","49","49","1","N","0.1","4","NNW","50","51","51","52","0.00","0.00","111","0.80","165","0.00","1","0.0","1","0.051","0.000"
"11/25/22 1:15 PM","1009.3","71","37","43","68","7.3","51","51","50","94","49","50","2","NW","0.2","4","NW","51","51","51","56","0.00","0.00","223","1.60","225","0.00","1","0.0","1","0.050","0.000"
"11/25/22 1:20 PM","1009.3","71","37","43","68","7.3","51","51","51","94","49","50","2","NW","0.2","8","WNW","51","51","51","59","0.00","0.00","317","2.27","339","0.00","1","0.0","1","0.048","0.000"
"11/25/22 1:25 PM","1009.4","71","37","43","68","7.3","51","51","51","93","49","50","1","WNW","0.1","6","W","51","52","52","54","0.00","0.00","119","0.85","135","0.00","1","0.0","1","0.047","0.000"
"11/25/22 1:30 PM","1009.4","71","37","43","68","7.3","52","52","51","93","50","51","3","WSW","0.2","14","WSW","52","52","52","57","0.00","0.00","214","1.53","413","0.00","1","0.0","1","0.046","0.000"
"11/25/22 1:35 PM","1009.2","71","37","43","68","7.3","52","52","52","92","50","51","2","NW","0.2","6","NW","52","52","52","53","0.00","0.00","95","0.68","172","0.00","1","0.0","1","0.045","0.000"
"11/25/22 1:40 PM","1009.2","71","37","43","68","7.3","52","52","52","91","49","51","3","NNW","0.2","10","NW","52","52","52","59","0.00","0.00","286","2.05","343","0.00","1","0.0","1","0.045","0.000"
"11/25/22 1:45 PM","1009.2","71","37","43","68","7.3","52","52","52","90","49","51","2","NNW","0.2","7","W","52","52","52","55","0.00","0.00","127","0.91","178","0.00","1","0.0","1","0.044","0.000"
"11/25/22 1:50 PM","1009.1","71","37","43","68","7.3","53","53","52","89","49","51","3","NNW","0.2","9","NW","53","53","53","54","0.00","0.00","82","0.59","90","0.00","1","0.0","1","0.043","0.000"
"11/25/22 1:55 PM","1009.0","71","37","43","68","7.3","53","53","53","87","49","51","3","WNW","0.2","11","NNW","53","53","53","54","0.00","0.00","102","0.73","113","0.00","1","0.0","1","0.042","0.000"
"11/25/22 2:00 PM","1009.0","71","37","43","68","7.3","53","53","53","86","49","51","2","WNW","0.2","6","WNW","53","53","53","55","0.00","0.00","126","0.90","146","0.00","1","0.0","1","0.042","0.000"
"11/25/22 2:05 PM","1008.9","71","37","43","68","7.3","53","53","53","85","49","51","3","NW","0.2","9","NW","53","53","53","55","0.00","0.00","106","0.76","130","0.00","0","0.0","0","0.041","0.000"
"11/25/22 2:10 PM","1008.8","70","37","43","68","7.3","53","53","53","85","49","51","1","NNW","0.1","6","NNW","53","53","53","54","0.00","0.00","78","0.56","79","0.00","0","0.0","0","0.041","0.000"
"11/25/22 2:15 PM","1008.7","70","37","43","68","7.3","53","53","53","84","49","50","1","WNW","0.1","5","WNW","53","53","53","54","0.00","0.00","84","0.60","86","0.00","0","0.0","0","0.041","0.000"
"11/25/22 2:20 PM","1008.6","70","37","43","68","7.3","53","53","53","84","49","51","2","W","0.2","6","W","53","53","53","53","0.00","0.00","51","0.37","65","0.00","0","0.0","0","0.040","0.000"
"11/25/22 2:25 PM","1008.6","70","37","43","68","7.3","54","54","53","83","48","50","2","NNW","0.2","9","NW","54","53","53","53","0.00","0.00","39","0.28","40","0.00","0","0.0","0","0.040","0.000"
"11/25/22 2:30 PM","1008.6","70","37","43","68","7.3","54","54","54","83","48","50","2","WNW","0.2","8","WNW","54","53","53","53","0.00","0.00","39","0.28","39","0.00","0","0.0","0","0.040","0.000"
"11/25/22 2:35 PM","1008.5","70","37","43","68","7.3","54","54","54","83","49","51","1","NW","0.1","4","WNW","54","53","53","53","0.00","0.00","40","0.29","42","0.00","0","0.0","0","0.040","0.000"
"11/25/22 2:40 PM","1008.6","70","37","43","68","7.3","54","54","54","83","49","51","1","NNW","0.1","7","W","54","54","54","53","0.00","0.00","40","0.29","46","0.00","0","0.0","0","0.039","0.000"
"11/25/22 2:45 PM","1008.5","70","37","43","68","7.3","54","54","54","82","48","51","2","WNW","0.2","10","NW","54","54","54","53","0.00","0.00","37","0.27","39","0.00","0","0.0","0","0.039","0.000"
"11/25/22 2:50 PM","1008.5","70","37","43","68","7.3","54","54","54","82","49","51","1","NNW","0.1","5","NNW","54","54","54","53","0.00","0.00","32","0.23","33","0.00","0","0.0","0","0.039","0.000"
"11/25/22 2:55 PM","1008.6","70","37","43","68","7.3","54","54","54","82","49","51","4","NW","0.3","10","NNW","53","54","53","53","0.00","0.00","33","0.24","33","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:00 PM","1008.5","70","37","43","68","7.3","54","54","54","81","48","51","2","WNW","0.2","8","NW","54","54","54","53","0.00","0.00","31","0.22","33","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:05 PM","1008.5","70","37","43","68","7.3","54","54","54","80","48","51","1","W","0.1","4","W","54","54","54","53","0.00","0.00","33","0.24","42","0.00","0","0.0","0","0.037","0.000"
"11/25/22 3:10 PM","1008.5","71","37","43","68","7.3","54","54","54","80","48","51","2","NW","0.2","9","NNW","54","54","54","53","0.00","0.00","29","0.21","40","0.00","0","0.0","0","0.037","0.000"
"11/25/22 3:15 PM","1008.4","71","37","43","68","7.3","54","54","54","79","48","50","2","N","0.2","11","WNW","54","54","54","53","0.00","0.00","22","0.16","23","0.00","0","0.0","0","0.037","0.000"
"11/25/22 3:20 PM","1008.5","71","37","43","68","7.3","54","54","54","80","48","51","2","NW","0.2","8","NW","54","54","54","53","0.00","0.00","23","0.16","26","0.00","0","0.0","0","0.037","0.000"
"11/25/22 3:25 PM","1008.6","71","37","43","68","7.3","54","54","54","80","48","50","0","","0.0","3","W","54","54","54","53","0.00","0.00","22","0.16","25","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:30 PM","1008.5","71","37","43","68","7.3","54","54","54","80","48","50","0","","0.0","4","W","54","54","54","53","0.00","0.00","23","0.16","30","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:35 PM","1008.6","71","37","43","68","7.3","54","54","54","80","48","50","0","","0.0","3","W","54","54","54","53","0.00","0.00","35","0.25","39","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:40 PM","1008.6","71","37","43","68","7.3","54","54","54","79","48","50","1","NW","0.1","5","NNW","54","54","54","53","0.00","0.00","25","0.18","28","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:45 PM","1008.6","70","37","43","68","7.3","54","54","54","79","48","50","0","","0.0","4","NW","54","54","54","52","0.00","0.00","14","0.10","19","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:50 PM","1008.5","70","37","43","68","7.3","54","54","54","79","48","50","1","NW","0.1","5","NW","54","54","54","52","0.00","0.00","20","0.14","26","0.00","0","0.0","0","0.038","0.000"
"11/25/22 3:55 PM","1008.6","70","37","43","68","7.3","54","54","54","79","48","50","2","NNW","0.2","6","NNW","54","54","54","53","0.00","0.00","28","0.20","30","0.00","0","0.0","0","0.038","0.000"
